H,1,24-021623,23012025,,00000000,,1,,23012025,SELF,,23012025,07-DELHI,0,0,,0,,,,,,,,,S,,BXAJ,,YEELO HOMOEOPATHY,8478019973,,N 0.00 0.00 0 0.00 0   0.00#  0.00R0:0:0          YY1T  69130.72NAN  115580.00#N  0Y  45637.28 1NNMZ 114768.00      0.00      0.00      0.00N     0.00      0.00      0.00,ZYNYNGAYLN1N1INN1M,M ,2,SHOP.NO.03 BERKA ROAD DHUNELA SOHNA GURUGARM,,,0,0,,                    ,,,,,,,,,<MARGERP FORMAT>
T,007,SBL,007495,,SBL TT. ANTIPYRINUM 2X,,,175.00,01102028,,,5,0,175,,175,,0,,4,0,58,419.99,4.76,280.01,14,0,0,G,,                    ,,,,,,MARG1044459,30049014,SBL TT. ANTIPYRINUM 2X,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,002989,,SBL TT. ARSENIC IOD. 4X 25 GMS,,,175.00,00000000,,,5,0,165,,175,,0,,6,0,58,593.99,4.76,396.01,19.8,0,0,G,,                    ,,,,,,MARG1022159,30049014,SBL TT. ARSENIC IOD. 4X 25 GMS,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,002991,,SBL TT. ARSENIC IOD. 6X 25 GMS,,,165.00,00000000,,,5,0,165,,165,,0,,2,0,58,198,4.76,132,6.6,0,0,G,,                    ,,,,,,MARG1022161,30049014,SBL TT. ARSENIC IOD. 6X 25 GMS,,0,0,0,0,,            E MY N #     165.00M1        0ALN,,,,
T,007,SBL,002991,,SBL TT. ARSENIC IOD. 6X 25 GMS,,,165.00,00000000,,,5,0,165,,165,,0,,4,0,58,395.99,4.76,264.01,13.2,0,0,G,,                    ,,,,,,MARG1022161,30049014,SBL TT. ARSENIC IOD. 6X 25 GMS,,0,0,0,0,,            E MY N #     165.00M1        0ALN,,,,
T,007,SBL,002992,,SBL TT. ARSENIC SULPH FL. 6X 25 GMS,,,175.00,01122028,,,5,0,175,,175,,0,,6,0,58,629.99,4.76,420.01,21,0,0,G,,                    ,,,,,,MARG1022162,30049014,SBL TT. ARSENIC SULPH FL. 6X 2,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,003023,,SBL TT. ARSENIC IOD. 3X 25 GMS,,,175.00,01102028,,,5,165,175,,175,,0,,4,0,58,419.99,4.76,280.01,14,0,0,G,,                    ,,,,,,MARG1022171,30049014,SBL TT. ARSENIC IOD. 3X 25 GMS,,0,150,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,003023,,SBL TT. ARSENIC IOD. 3X 25 GMS,,,175.00,01102028,,,5,165,175,,175,,0,,2,0,58,210,4.76,140,7,0,0,G,,                    ,,,,,,MARG1022171,30049014,SBL TT. ARSENIC IOD. 3X 25 GMS,,0,150,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,003057,,SBL TT. ARSENIC SULPH FL. 3X 25 GMS,,,175.00,01022029,,,5,0,175,,175,,0,,6,0,58,629.99,4.76,420.01,21,0,0,G,,                    ,,,,,,MARG1022172,30049014,SBL TT. ARSENIC SULPH FL. 3X 2,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,002993,,SBL TT. AURUM MUR.NAT. 6X 25 GMS,,,165.00,00000000,,,5,0,165,,165,,0,,12,0,58,1187.98,4.76,792.02,39.6,0,0,G,,                    ,,,,,,MARG1022163,30049014,SBL TT. AURUM MUR.NAT. 6X 25 G,,0,0,0,0,,            E MY N #     165.00M1        0ALN,,,,
T,007,SBL,003676,,SBL TT. AZADIRACHTA INDICA 1X 25GM,,,,01052028,,,5,0,165,,165,,0,,2,0,58,198,4.76,132,6.6,0,0,G,,                    ,,,,,,MARG1022243,30049014,SBL TT. AZADIRACHTA INDICA 1X,,0,0,0,0,,            E MY N #     165.00M1        0ALN,,,,
T,007,SBL,002980,,SBL TT. BACOPA MON. 1X 25 GMS,,,155.00,00000000,,,5,0,155,,155,,0,,2,0,58,186,4.76,124,6.2,0,0,G,,                    ,,,,,,MARG1022150,30049014,SBL TT. BACOPA MON. 1X 25 GMS,,0,0,0,0,,            E MY N #     155.00M1        0ALN,,,,
T,007,SBL,002980,,SBL TT. BACOPA MON. 1X 25 GMS,,,155.00,00000000,,,5,0,155,,155,,0,,4,0,58,372,4.76,248,12.4,0,0,G,,                    ,,,,,,MARG1022150,30049014,SBL TT. BACOPA MON. 1X 25 GMS,,0,0,0,0,,            E MY N #     155.00M1        0ALN,,,,
T,007,SBL,002994,,SBL TT. BARYTA. MUR. 6X 25 GMS,,,150.00,01032026,,,5,0,150,,150,,0,,3,0,58,270,4.76,180,9,0,0,G,,                    ,,,,,,MARG1022164,30049014,SBL TT. BARYTA. MUR. 6X 25 GMS,,0,0,0,0,,            E MY N #     150.00M1        0ALN,,,,
T,007,SBL,002994,,SBL TT. BARYTA. MUR. 6X 25 GMS,,,175.00,00000000,,,5,0,150,,175,,0,,2,0,58,180,4.76,120,6,0,0,G,,                    ,,,,,,MARG1022164,30049014,SBL TT. BARYTA. MUR. 6X 25 GMS,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,003060,,SBL TT. BARYTA MUR. 3X 25 GMS,,,165.00,00000000,,,5,0,165,,165,,0,,4,0,58,395.99,4.76,264.01,13.2,0,0,G,,                    ,,,,,,MARG1022175,30049014,SBL TT. BARYTA MUR. 3X 25 GMS,,0,0,0,0,,            E MY N #     165.00M1        0ALN,,,,
T,007,SBL,003060,,SBL TT. BARYTA MUR. 3X 25 GMS,,,175.00,00000000,,,5,0,165,,175,,0,,2,0,58,198,4.76,132,6.6,0,0,G,,                    ,,,,,,MARG1022175,30049014,SBL TT. BARYTA MUR. 3X 25 GMS,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,006149,,SBL TT. BARTYA CARB 3X 25GM,,,JT240577,01062029,,,5,0,180,,180,,0,,6,0,58,647.99,4.76,432.01,21.6,0,0,G,,                    ,,,,,,MARG1042805,30049014,SBL TT. BARTYA CARB 3X 25GM,,0,0,0,0,,            E MY N #     180.00M1        0ALN,,,,
T,007,SBL,006149,,SBL TT. BARTYA CARB 3X 25GM,,,JT240577,01062029,,,5,0,175,,180,,0,,1,0,58,105,4.76,70,3.5,0,0,G,,                    ,,,,,,MARG1042805,30049014,SBL TT. BARTYA CARB 3X 25GM,,0,0,0,0,,            E MY N #     180.00M1        0ALN,,,,
T,007,SBL,003061,,SBL TT. BORAX 3X 25 GMS,,,175.00,00000000,,,5,0,175,,175,,0,,6,0,58,629.99,4.76,420.01,21,0,0,G,,                    ,,,,,,MARG1022176,30049014,SBL TT. BORAX 3X 25 GMS,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,002995,,SBL TT. CAL.IOD. 6X 25 GMS,,,175.00,00000000,,,5,0,175,,175,,0,,2,0,58,210,4.76,140,7,0,0,G,,                    ,,,,,,MARG1022165,30049014,SBL TT. CAL.IOD. 6X 25 GMS,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,002995,,SBL TT. CAL.IOD. 6X 25 GMS,,,175.00,00000000,,,5,0,175,,175,,0,,4,0,58,419.99,4.76,280.01,14,0,0,G,,                    ,,,,,,MARG1022165,30049014,SBL TT. CAL.IOD. 6X 25 GMS,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,002996,,SBL TT. CAL.OVA TOSTA 6X 25 GMS,,,175.00,00000000,,,5,0,150,,175,,0,,4,0,58,360,4.76,240,12,0,0,G,,                    ,,,,,,MARG1022166,30049014,SBL TT. CAL.OVA TOSTA 6X 25 GM,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,002996,,SBL TT. CAL.OVA TOSTA 6X 25 GMS,,,175.00,00000000,,,5,0,165,,175,,0,,3,0,58,297,4.76,198,9.9,0,0,G,,                    ,,,,,,MARG1022166,30049014,SBL TT. CAL.OVA TOSTA 6X 25 GM,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,003062,,SBL TT. CAL. HYPO PHOS 3X 25 GMS,,,175.00,01092028,,,5,0,175,,175,,0,,4,0,58,419.99,4.76,280.01,14,0,0,G,,                    ,,,,,,MARG1022177,30049014,SBL TT. CAL. HYPO PHOS 3X 25 G,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,003062,,SBL TT. CAL. HYPO PHOS 3X 25 GMS,,,175.00,01092028,,,5,0,175,,175,,0,,2,0,58,210,4.76,140,7,0,0,G,,                    ,,,,,,MARG1022177,30049014,SBL TT. CAL. HYPO PHOS 3X 25 G,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,003063,,SBL TT. CAL.OVA TOSTA 3X 25 GMS,,,175.00,00000000,,,5,0,165,,175,,0,,6,0,58,593.99,4.76,396.01,19.8,0,0,G,,                    ,,,,,,MARG1022178,30049014,SBL TT. CAL.OVA TOSTA 3X 25 GM,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,003063,,SBL TT. CAL.OVA TOSTA 3X 25 GMS,,,175.00,01102028,,,5,0,175,,175,,0,,3,0,58,315,4.76,210,10.5,0,0,G,,                    ,,,,,,MARG1022178,30049014,SBL TT. CAL.OVA TOSTA 3X 25 GM,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,003064,,SBL TT. CARBO VEG. 3X  25 GMS,,,175.00,01042028,,,5,0,175,,175,,0,,6,0,58,629.99,4.76,420.01,21,0,0,G,,                    ,,,,,,MARG1022179,30049014,SBL TT. CARBO VEG. 3X  25 GMS,,0,150,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,003677,,SBL TT. CAL.IOD. 3X 25GM,,,JT230618,01082028,,,5,0,175,,175,,0,,3,0,58,315,4.76,210,10.5,0,0,G,,                    ,,,,,,MARG1022245,30049014,SBL TT. CAL.IOD. 3X 25GM,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,006299,,SBL TT. CAL CARB 3X 25 GMS,,,175.00,01042028,,,5,0,175,,175,,0,,4,0,58,419.99,4.76,280.01,14,0,0,G,,                    ,,,,,,MARG1053030,30049014,SBL TT. CAL CARB 3X 25 GMS,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,006299,,SBL TT. CAL CARB 3X 25 GMS,,,175.00,01042028,,,5,0,175,,175,,0,,2,0,58,210,4.76,140,7,0,0,G,,                    ,,,,,,MARG1053030,30049014,SBL TT. CAL CARB 3X 25 GMS,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,006299,,SBL TT. CAL CARB 3X 25 GMS,,,180,00000000,,,5,0,165,,180,,0,,2,0,58,198,4.76,132,6.6,0,0,G,,                    ,,,,,,MARG1053030,30049014,SBL TT. CAL CARB 3X 25 GMS,,0,0,0,0,,            E MY N #     180.00M1        0ALN,,,,
T,007,SBL,015705,,SBL TT. CARBO VEG 6X 25GMS,,,,00000000,,,5,0,175,,175,,0,,6,0,58,629.99,4.76,420.01,21,0,0,G,,                    ,,,,,,MARG1059043,30039014,SBL TT. CARBO VEG 6X 25GMS,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,002997,,SBL TT. CHOLESTRINUM 6X 25 GMS,,,180.00,01042029,,,5,0,180,,180,,0,,6,0,58,647.99,4.76,432.01,21.6,0,0,G,,                    ,,,,,,MARG1022167,30049014,SBL TT. CHOLESTRINUM 6X 25 GMS,,0,0,0,0,,            E MY N #     180.00M1        0ALN,,,,
T,007,SBL,003066,,SBL TT. CHININUM SULPH. 3X 25 GMS,,,175.00,00000000,,,5,0,175,,175,,0,,5,0,58,524.99,4.76,350.01,17.5,0,0,G,,                    ,,,,,,MARG1022181,30049014,SBL TT. CHININUM SULPH. 3X 25,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,003066,,SBL TT. CHININUM SULPH. 3X 25 GMS,,,175.00,00000000,,,5,0,175,,175,,0,,1,0,58,105,4.76,70,3.5,0,0,G,,                    ,,,,,,MARG1022181,30049014,SBL TT. CHININUM SULPH. 3X 25,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,003067,,SBL TT. CHOLESTRINUM 3X 25 GMS,,,JT240574,01062029,,,5,0,180,,180,,0,,6,0,58,647.99,4.76,432.01,21.6,0,0,G,,                    ,,,,,,MARG1022182,30049014,SBL TT. CHOLESTRINUM 3X 25 GMS,,0,150,0,0,,            E MY N #     180.00M1        0ALN,,,,
T,007,SBL,003065,,SBL TT. CINCHONA 3X 25 GMS,,,165.00,01022028,,,5,0,165,,165,,0,,6,0,58,593.99,4.76,396.01,19.8,0,0,G,,                    ,,,,,,MARG1022180,30049014,SBL TT. CINCHONA 3X 25 GMS,,0,0,0,0,,            E MY N #     165.00M1        0ALN,,,,
T,007,SBL,003085,,SBL TT. CUPERUM OX.NIG 3X 25 GMS,,,165.00,00000000,,,5,0,150,,165,,0,,6,0,58,539.99,4.76,360.01,18,0,0,G,,                    ,,,,,,MARG1022202,30049014,SBL TT. CUPERUM OX.NIG 3X 25 G,,0,0,0,0,,            E MY N #     165.00M1        0ALN,,,,
T,007,SBL,002982,,SBL TT. ECHINICEA 1X 25 GMS,,,,00000000,,,5,0,315,,315,,0,,4,0,58,755.99,4.76,504.01,25.2,0,0,G,,                    ,,,,,,MARG1022152,30049014,SBL TT. ECHINICEA 1X 25 GMS,,0,0,0,0,,            E MY N #     315.00M1        0ALN,,,,
T,007,SBL,002998,,SBL TT. FEL TAURI 6X 25 GMS,,,165.00,00000000,,,5,0,165,,165,,0,,6,0,58,593.99,4.76,396.01,19.8,0,0,G,,                    ,,,,,,MARG1022168,30049014,SBL TT. FEL TAURI 6X 25 GMS,,0,0,0,0,,            E MY N #     165.00M1        0ALN,,,,
T,007,SBL,003068,,SBL TT. FEL TAURI 3X 25 GMS,,,175.00,00000000,,,5,0,175,,175,,0,,6,0,58,629.99,4.76,420.01,21,0,0,G,,                    ,,,,,,MARG1022183,30049014,SBL TT. FEL TAURI 3X 25 GMS,,0,150,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,003086,,SBL TT. FERRUM MET. 3X 25 GMS,,,175.00,01012029,,,5,0,175,,175,,0,,4,0,58,419.99,4.76,280.01,14,0,0,G,,                    ,,,,,,MARG1022204,30049014,SBL TT. FERRUM MET. 3X 25 GMS,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,003086,,SBL TT. FERRUM MET. 3X 25 GMS,,,175.00,01012029,,,5,0,175,,175,,0,,2,0,58,210,4.76,140,7,0,0,G,,                    ,,,,,,MARG1022204,30049014,SBL TT. FERRUM MET. 3X 25 GMS,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,004000,,SBL TT. FERR.PIC 3X 25GMS,,,175.00,01042028,,,5,0,175,,175,,0,,5,0,58,524.99,4.76,350.01,17.5,0,0,G,,                    ,,,,,,MARG1022261,30049014,SBL TT. FERR.PIC 3X 25GMS,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,004000,,SBL TT. FERR.PIC 3X 25GMS,,,JT240358,01032029,,,5,0,180,,180,,0,,1,0,58,108,4.76,72,3.6,0,0,G,,                    ,,,,,,MARG1022261,30049014,SBL TT. FERR.PIC 3X 25GMS,,0,0,0,0,,            E MY N #     180.00M1        0ALN,,,,
T,007,SBL,002983,,SBL TT. GINKO BILOBA 1X 25 GMS,,,330,01072029,,,5,272,330,,330,,0,,6,0,58,1187.98,4.76,792.02,39.6,0,0,G,,                    ,,,,,,MARG1022153,30049014,SBL TT. GINKO BILOBA 1X 25 GMS,,0,272,0,0,,            E MY N #     330.00M1        0ALN,,,,
T,007,SBL,002984,,SBL TT. GLYCERA GLAB. 1X 25 GMS,,,JT240136,01012029,,,5,0,165,,165,,0,,6,0,58,593.99,4.76,396.01,19.8,0,0,G,,                    ,,,,,,MARG1022154,30049014,SBL TT. GLYCERA GLAB. 1X 25 GM,,0,0,0,0,,            E MY N #     165.00M1        0ALN,,,,
T,007,SBL,003383,,SBL TT. GRAPHITIS 3X 25 GMS,,,150.00,00000000,,,5,0,150,,150,,0,,6,0,58,539.99,4.76,360.01,18,0,0,G,,                    ,,,,,,MARG1022234,30039014,SBL TT. GRAPHITIS 3X 25 GMS,,0,0,0,0,,            E MY N #     150.00M1        0ALN,,,,
T,007,SBL,003070,,SBL TT. GUN POWDER 3X 25 GMS,,,180.00,01082029,,,5,0,180,,180,,0,,6,0,58,647.99,4.76,432.01,21.6,0,0,G,,                    ,,,,,,MARG1022185,30049014,SBL TT. GUN POWDER 3X 25 GMS,,0,0,0,0,,            E MY N #     180.00M1        0ALN,,,,
T,007,SBL,003071,,SBL TT. HEKLA LAVA 3X 25 GMS,,,180,00000000,,,5,0,180,,180,,0,,6,0,58,647.99,4.76,432.01,21.6,0,0,G,,                    ,,,,,,MARG1022186,30049014,SBL TT. HEKLA LAVA 3X 25 GMS,,0,150,0,0,,            E MY N #     180.00M1        0ALN,,,,
T,007,SBL,003072,,SBL TT. HEPER SULPH. 3X 25 GMS,,,180,00000000,,,5,0,180,,180,,0,,6,0,58,647.99,4.76,432.01,21.6,0,0,G,,                    ,,,,,,MARG1022187,30049014,SBL TT. HEPER SULPH. 3X 25 GMS,,0,0,0,0,,            E MY N #     180.00M1        0ALN,,,,
T,007,SBL,003087,,SBL TT. HEKLA LAVA 6X 25 GMS,,,175.00,00000000,,,5,0,175,,175,,0,,3,0,58,315,4.76,210,10.5,0,0,G,,                    ,,,,,,MARG1022206,30049014,SBL TT. HEKLA LAVA 6X 25 GMS,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,006144,,SBL TT. HOLARRHENA ANTIDYSENT 1X 25GM,,,165.00,00000000,,,5,0,165,,165,,0,,3,0,58,297,4.76,198,9.9,0,0,G,,                    ,,,,,,MARG1042796,30049014,SBL TT. HOLARRHENA ANTIDYSENT,,0,0,0,0,,            E MY N #     165.00M1        0ALN,,,,
T,007,SBL,006144,,SBL TT. HOLARRHENA ANTIDYSENT 1X 25GM,,,165.00,00000000,,,5,0,141,,165,,0,,3,0,58,253.8,4.76,169.2,8.46,0,0,G,,                    ,,,,,,MARG1042796,30049014,SBL TT. HOLARRHENA ANTIDYSENT,,0,0,0,0,,            E MY N #     165.00M1        0ALN,,,,
T,007,SBL,003073,,SBL TT. KALI BICHROMICUM 4X 25 GMS,,,165.00,00000000,,,5,0,165,,165,,0,,4,0,58,395.99,4.76,264.01,13.2,0,0,G,,                    ,,,,,,MARG1022188,30049014,SBL TT. KALI BICHROMICUM 4X 25,,0,0,0,0,,            E MY N #     165.00M1        0ALN,,,,
T,007,SBL,003074,,SBL TT. KALI BROM 3X 25 GMS,,,165.00,00000000,,,5,0,165,,165,,0,,4,0,58,395.99,4.76,264.01,13.2,0,0,G,,                    ,,,,,,MARG1022189,30049014,SBL TT. KALI BROM 3X 25 GMS,,0,0,0,0,,            E MY N #     165.00M1        0ALN,,,,
T,007,SBL,003074,,SBL TT. KALI BROM 3X 25 GMS,,,165.00,00000000,,,5,0,150,,165,,0,,2,0,58,180,4.76,120,6,0,0,G,,                    ,,,,,,MARG1022189,30049014,SBL TT. KALI BROM 3X 25 GMS,,0,0,0,0,,            E MY N #     165.00M1        0ALN,,,,
T,007,SBL,003675,,SBL TT. KALI IOD 3X 25GMS,,,180.00,01042029,,,5,0,180,,180,,0,,2,0,58,216,4.76,144,7.2,0,0,G,,                    ,,,,,,MARG1022241,30049014,SBL TT. KALI IOD 3X 25GMS,,0,0,0,0,,            E MY N #     180.00M1        0ALN,,,,
T,007,SBL,003675,,SBL TT. KALI IOD 3X 25GMS,,,180.00,01042029,,,5,0,180,,180,,0,,4,0,58,431.99,4.76,288.01,14.4,0,0,G,,                    ,,,,,,MARG1022241,30049014,SBL TT. KALI IOD 3X 25GMS,,0,0,0,0,,            E MY N #     180.00M1        0ALN,,,,
