H,1,GC12934,12112025,,00000000,,1,,12112025,,,12112025,06-HARYANA,0,0,,0,KASHIM,,,,,,,,S,,BVEV,,YEELO HOMOEOPATHY GURGAON,8527672265,06BUAPG3815Q1ZH,N 0.00 0.00 0 0.00 0   0.00#  0.00S0:0:0          NN1T  77902.13CAN  161202.37#Y  0Y  61447.87  N MZ 139350.00      0.00      0.00      0.00N     0.00      0.00      0.00,ZYNYNGAYPN1N1INN1M,M ,2,SHOP NO 3 KHEWAT NO.213 KHATONI NO 215,BERKA ROAD SHIV MANDIR DHUNELA SOHNA,GURUGRAM,0,0,,,,,,,,,,,<MARGERP FORMAT>
T,A067,WHEEZAL,0001739,,SCAB OIL,60ML,,WP01,00000000,,,5,0,188,,187.5,,0,,2,0,55,214.85,4.76,161.15,8.06,0,0,G,,,,,,,,MARG1739,30049014,SCAB OIL,60ML,0,0,0,0,,        0.00E MY N #     187.50M1        0APN,,,,
T,A049,MEDISYNTH,OO70,,PILEN CREAM,20GM,,41,00000000,,,5,0,94,,93.75,,0,,4,0,55,214.85,4.76,161.15,8.06,0,0,G,,,,,,,,MARG1010988,30049014,PILEN CREAM,20GM,0,0,0,0,,        0.00E MY N #      93.75M1        0APN,,,,
T,A049,MEDISYNTH,OO81,,WARTEX PILLS,25GM,,82,00000000,,,5,0,131,,131.25,,0,,4,0,55,299.42,4.76,224.58,11.23,0,0,G,,,,,,,,MARG1021075,30049014,WARTEX PILLS,25GM,0,0,0,0,,        0.00E MY N #     131.25M1        0APN,,,,
T,A049,MEDISYNTH,0003341,,WARTEX CREAM,20GM,,98,00000000,,,5,0,93,,93.75,,0,,6,0,55,318.85,4.76,239.15,11.96,0,0,G,,,,,,,,MARG3341,30049014,WARTEX CREAM,20GM,0,0,0,0,,        0.00E MY N #      93.75M1        0APN,,,,
T,A030,HAPDCO,0005212,,RHEUMACON OIL,10ML,,619,00000000,,,5,0,47,,47,,0,,24,0,54,633.82,4.76,494.18,24.71,0,0,G,,,,,,,,MARG1079132,30049014,RHEUMACON OIL,10ML,0,0,0,0,,        0.00E MY N #      47.00M1        0APN,,,,
T,OIC,SBL (POMADE),0001209,,ACID CHRYSO OINT,25GM,,JO240770,00000000,,,5,0,75,,75,,0,,6,0,60,278.57,4.76,171.43,8.57,0,0,G,,,,,,,,MARG1209,30049014,ACID CHRYSO OINT,25GM,0,0,0,0,,        0.00E MY N #      75.00M1        0APN,,,,
T,MH,ALLEN HYDERABAD,OO5449,,SNORID,30ML,,A001SD,00000000,,,5,0,188,,188,,0,,3,0,55,322.28,4.76,241.72,12.09,0,0,G,,,,,,,,MARG1104064,30049014,SNORID,30ML,0,0,0,0,,        0.00E MY N #     188.00M1        0APN,,,,
T,A04,ADVEN BIOTECH,0001941,,OSTEODIN Z,25+25ML,,PL250250,00000000,,,5,0,609,,609,,0,,2,0,56,707.59,4.76,510.41,25.52,0,0,G,,,,,,,,MARG1941,30049014,OSTEODIN Z,25+25ML,0,0,0,0,,        0.00E MY N #     609.00M1        0APN,,,,
T,A04,ADVEN BIOTECH,OO8676,,OSTEODIN 210TAB,210TAB,,ATS066,00000000,,,5,0,520,,520.31,,0,,1,0,56,302.09,4.76,217.91,10.9,0,0,G,,,,,,,,MARG1120340,30049014,OSTEODIN 210TAB,210TAB,0,0,0,0,,        0.00E MY N #     520.31M1        0APN,,,,
T,A04,ADVEN BIOTECH,OO8676,,OSTEODIN 210TAB,210TAB,,PT240032,00000000,,,5,0,562,,561.56,,0,,1,0,56,326.49,4.76,235.51,11.78,0,0,G,,,,,,,,MARG1120340,30049014,OSTEODIN 210TAB,210TAB,0,0,0,0,,        0.00E MY N #     561.56M1        0APN,,,,
T,A09,BAKSON  (PATENT),0002393,,SUPER TONIC,450ML,,P133,00000000,,,5,0,347,,346.88,,0,,3,0,59,634.51,4.76,406.49,20.32,0,0,G,,,,,,,,MARG2393,30049014,SUPER TONIC,450ML,0,0,0,0,,        0.00E MY N #     346.88M1        0APN,,,,
T,A09,BAKSON  (PATENT),0002683,,SUPER TONIC,115ML,,P014,00000000,,,5,0,122,,121.88,,0,,6,0,59,446.17,4.76,285.83,14.29,0,0,G,,,,,,,,MARG2683,30049014,SUPER TONIC,115ML,0,0,0,0,,        0.00E MY N #     121.88M1        0APN,,,,
T,A060,RSBP,0003324,,SPONDIN,30ML,,1087,00000000,,,5,0,197,,196.88,,0,,30,0,55,3377.09,4.76,2532.91,126.65,0,0,G,,,,,,,,MARG3324,30049014,SPONDIN,30ML,0,0,0,0,,        0.00E MY N #     196.88M1        0APN,,,,
T,A04,ADVEN BIOTECH,OO8492,,HOMOEO RING CREAM,30GM,,C072,00000000,,,5,0,84,,84.38,,0,,12,0,56,585.59,4.76,422.41,21.12,0,0,G,,,,,,,,MARG1119754,30049014,HOMOEO RING CREAM,30GM,0,0,0,0,,        0.00E MY N #      84.38M1        0APN,,,,
T,MH,ALLEN HYDERABAD,OO5346,,DERMA PLUS OINT,25GM,,A004DP,00000000,,,5,0,113,,112.5,,0,,12,0,55,774.85,4.76,581.15,29.06,0,0,G,,,,,,,,MARG1091478,30049014,DERMA PLUS OINT,25GM,0,0,0,0,,        0.00E MY N #     112.50M1        0APN,,,,
T,A09,BAKSON  (PATENT),0002469,,THROAT AID,75TAB,,PT231,00000000,,,5,0,202,,202,,0,,6,0,59,738.73,4.76,473.27,23.66,0,0,G,,,,,,,,MARG2469,30049014,THROAT AID,75TAB,0,0,0,0,,        0.00E MY N #     202.00M1        0APN,,,,
T,A09,BAKSON  (PATENT),0002028,,ACNE AID OINTMENT,30GM,,O028,00000000,,,5,0,89,,89,,0,,6,0,59,325.48,4.76,208.52,10.43,0,0,G,,,,,,,,MARG2028,30049014,ACNE AID OINTMENT,30GM,0,0,0,0,,        0.00E MY N #      89.00M1        0APN,,,,
T,A09,BAKSON  (PATENT),OO4002,,VITAMIN D PLUS CAPSULE,50CAPSULE,,ALF0057,00000000,,,5,0,240,,240,,0,,2,0,51,256,4.76,224,11.2,0,0,G,,,,,,,,MARG1057569,21069099,VITAMIN D PLUS CAPSULE,50CAPSULE,0,0,0,0,,        0.00E MY N #     240.00M1        0APN,,,,
T,A09,BAKSON  (PATENT),0003853,,SPONDY AID,30ML,,P215,00000000,,,5,0,173,,173,,0,,4,0,59,421.79,4.76,270.21,13.51,0,0,G,,,,,,,,MARG1010975,30049014,SPONDY AID,30ML,0,0,0,0,,        0.00E MY N #     173.00M1        0APN,,,,
T,OHW,W S I  (DILUTION),OO1587,,WSI HYPERICUM PERF.30,30ML,,814996,00000000,,,5,0,110,,110,,0,,5,0,55,314.28,4.76,235.72,11.79,0,0,G,,,,,,,,MARG1034310,30049014,WSI HYPERICUM PERF.30,30ML,0,0,0,0,,        0.00E MY N #     110.00M1        0APN,,,,
T,OHW,W S I  (DILUTION),OO1591,,WSI HYPERICUM PERF.1M,30ML,,837416,00000000,,,5,0,160,,160,,0,,2,0,55,182.85,4.76,137.15,6.86,0,0,G,,,,,,,,MARG1034314,30049014,WSI HYPERICUM PERF.1M,30ML,0,0,0,0,,        0.00E MY N #     160.00M1        0APN,,,,
T,A09,BAKSON  (PATENT),OO10595,,THUJA EXT.(MIST SPRAY),30ML,,222,00000000,,,5,0,150,,150,,0,,6,0,58,539.99,4.76,360.01,18,0,0,G,,,,,,,,MARG1125339,30049014,THUJA EXT.(MIST SPRAY),30ML,0,0,0,0,,        0.00E MY N #     150.00M1        0APN,,,,
T,A04,ADVEN BIOTECH,0003683,,D ACNE CREAM,30GM,,A114,00000000,,,5,0,80,,79.69,,0,,4,0,58,192,4.76,128,6.4,0,0,G,,,,,,,,MARG1010481,30049014,D ACNE CREAM,30GM,0,0,0,0,,        0.00E MY N #      79.69M1        0APN,,,,
T,A04,ADVEN BIOTECH,0003758,,PAINGO GEL CREAM,25GM,,A031,00000000,,,5,0,75,,75,,0,,5,0,58,225,4.76,150,7.5,0,0,G,,,,,,,,MARG1010658,30049014,PAINGO GEL CREAM,25GM,0,0,0,0,,        0.00E MY N #      75.00M1        0APN,,,,
T,A04,ADVEN BIOTECH,OO5414,,OSTEODIN Z OINT,25GM,,C004,00000000,,,5,0,94,,93.75,,0,,6,0,58,338.4,4.76,225.6,11.28,0,0,G,,,,,,,,MARG1103093,30049014,OSTEODIN Z OINT,25GM,0,0,0,0,,        0.00E MY N #      93.75M1        0APN,,,,
T,OHK,W S I  (PATENT),OO148,,ALPHA TONS,10STIP,,833508,00000000,,,5,0,216,,215.63,,0,,4,0,55,493.71,4.76,370.29,18.51,0,0,G,,,,,,,,MARG1032655,30049014,ALPHA TONS,10STIP,0,0,0,0,,        0.00E MY N #     215.63M1        0APN,,,,
T,A015,BJAIN,OO7757,,OMEO STRENGTH DROPS,30ML,,118,00000000,,,5,0,413,,413,,0,,2,0,55,471.99,4.76,354.01,17.7,0,0,G,,,,,,,,MARG1118040,30049014,OMEO STRENGTH DROPS,30ML,0,0,0,0,,        0.00E MY N #     413.00M1        0APN,,,,
T,A06,ALLEN,0003330,,STIMULAS,30ML,,117,00000000,,,5,0,375,,375,,0,,2,0,50,392.85,4.76,357.15,17.86,0,0,G,,,,,,,,MARG3330,30049014,STIMULAS,30ML,0,0,0,0,,        0.00E MY N #     375.00M1        0APN,,,,
T,A015,BJAIN,0005380,,OMEO EAR DROPS,15ML,,169,00000000,,,5,0,61,,61,,0,,6,0,55,209.14,4.76,156.86,7.84,0,0,G,,,,,,,,MARG1091720,30049014,OMEO EAR DROPS,15ML,0,0,0,0,,        0.00E MY N #      61.00M1        0APN,,,,
T,A050,SBL (PATENT),0002072,,ORTHOMUV OIL,60ML,,UL250128,00000000,,,5,0,98,,98,,0,,4,0,54,220.26,4.76,171.74,8.59,0,0,G,,,,,,,,MARG2072,30049014,ORTHOMUV OIL,60ML,0,0,0,0,,        0.00E MY N #      98.00M1        0APN,,,,
T,A058,RECKWEG,0002125,,BIOCHEMIC TAB 6X,20GM,,BC27IN50719I,01022029,,,5,0,220,,220,,0,,2,0,37,175.99,4.76,264.01,13.2,0,0,G,,,,,,,,MARG2125,30049015,BIOCHEMIC TAB 6X,20GM,0,0,0,0,,        0.00E MY N #     220.00M1        0APN,,,,
T,A050,SBL (PATENT),0004751,,KALMEGH SYP,500ML,,HL250388,00000000,,,5,0,389,,389,,0,,6,0,60,1444.84,4.76,889.16,44.46,0,0,G,,,,,,,,MARG1046749,30049014,KALMEGH SYP,500ML,0,0,0,0,,        0.00E MY N #     389.00M1        0APN,,,,
T,A050,SBL (PATENT),OO4401,,FIVE PHOS A SYRUP,500ML,,UL250198,00000000,,,5,0,333,,333,,0,,6,0,60,1236.84,4.76,761.16,38.06,0,0,G,,,,,,,,MARG1079136,30049014,FIVE PHOS A SYRUP,500ML,0,0,0,0,,        0.00E MY N #     333.00M1        0APN,,,,
T,A050,SBL (PATENT),0001352,,LIV T SYRUP,500ML,,HL250429,00000000,,,5,0,328,,328,,0,,3,0,60,609.14,4.76,374.86,18.74,0,0,G,,,,,,,,MARG1352,30049014,LIV T SYRUP,500ML,0,0,0,0,,        0.00E MY N #     328.00M1        0APN,,,,
T,OHS,SSL,OHS003,,RHEUMALIN TAB,25GM,,RHT7725011,00000000,,,5,0,150,,140.63,,0,,6,0,50,471.42,4.76,428.58,21.43,0,0,G,,,,,,,,MARG1119478,30049014,RHEUMALIN TAB,25GM,0,0,0,0,,        0.00E MY N #     140.63M1        0APN,,,,
T,A058,RECKWEG,0002631,,R  8 JUT-U-SIN,150ML,,008IN51422E,01092029,,,5,0,545,,545,,0,,6,0,37,1307.96,4.76,1962.04,98.1,0,0,G,,,,,,,,MARG2631,30049014,R  8 JUT-U-SIN,150ML,0,0,0,0,,        0.00E MY N #     545.00M1        0APN,,,,
T,A063,BIO FORCE  (PATENT),0003933,,BLOOUME NO 20,30ML,,20CLI9,00000000,,,5,0,155,,154.69,,0,,6,0,54,522.56,4.76,407.44,20.37,0,0,G,,,,,,,,MARG1021204,30049014,BLOOUME NO 20,30ML,0,0,0,0,,        0.00E MY N #     154.69M1        0APN,,,,
T,A067,WHEEZAL,LF0313,,WL DROP 21,30ML,,10,00000000,,,5,0,185,,185,,0,,3,0,55,317.14,4.76,237.86,11.89,0,0,G,,,,,,,,MARG1124881,30049014,WL DROP 21,30ML,0,0,0,0,,        0.00E MY N #     185.00M1        0APN,,,,
T,A058,RECKWEG,0002087,,DILUTION 30,11ML,,-,00000000,,,5,0,145,,145,,0,,10,0,37,579.98,4.76,870.02,43.5,0,0,G,,,,,,,,MARG2087,30049014,DILUTION 30,11ML,0,0,0,0,,        0.00E MY N #     145.00M1        0APN,,,,
T,A058,RECKWEG,0002087,,DILUTION 30,11ML,,-,00000000,,,5,0,160,,145,,0,,34,0,37,2175.93,4.76,3264.07,163.2,0,0,G,,,,,,,,MARG2087,30049014,DILUTION 30,11ML,0,0,0,0,,        0.00E MY N #     145.00M1        0APN,,,,
T,A058,RECKWEG,0002016,,MOTHER TIN. Q,20ML,,4830IN50928A,01042029,,,5,0,395,,295,,0,,2,0,37,315.99,4.76,474.01,23.7,0,0,G,,,,,,,,MARG2016,30049014,MOTHER TIN. Q,20ML,0,0,0,0,,        0.00E MY N #     295.00M1        0APN,,,,
T,A067,WHEEZAL,LF0111,,MEL-X TAB,75TAB,,11,00000000,,,5,0,240,,225,,0,,4,0,55,548.56,4.76,411.44,20.57,0,0,G,,,,,,,,MARG1120096,30049014,MEL-X TAB,75TAB,0,0,0,0,,        0.00E MY N #     225.00M1        0APN,,,,
T,A050,SBL (PATENT),OO3939,,WIPECLEAR,30ML,,HL250274,00000000,,,5,0,98,,98,,0,,12,0,60,727.99,4.76,448.01,22.4,0,0,G,,,,,,,,MARG1047403,30049014,WIPECLEAR,30ML,0,0,0,0,,        0.00E MY N #      98.00M1        0APN,,,,
T,OIB,SBL (M.T.),0001668,,URTICA URENUS Q,100ML,,UM250394,00000000,,,5,0,123,,695,,0,,5,0,60,380.71,4.76,234.29,11.71,0,0,G,,,,,,,,MARG1668,30049014,URTICA URENUS Q,100ML,0,0,0,0,,        0.00E MY N #     695.00M1        0APN,,,,
T,OIB,SBL (M.T.),0001565,,CHELIDONIUM MAJUS Q,100ML,,HM250480,00000000,,,5,0,240,,1200,,0,,10,0,60,1485.7,4.76,914.3,45.72,0,0,G,,,,,,,,MARG1565,30049014,CHELIDONIUM MAJUS Q,100ML,0,0,0,0,,        0.00E MY N #    1200.00M1        0APN,,,,
T,A050,SBL (PATENT),0001354,,ALFA TONIC,180ML,,HL250365,00000000,,,5,0,178,,178,,0,,6,0,60,661.13,4.76,406.87,20.34,0,0,G,,,,,,,,MARG1354,30049014,ALFA TONIC,180ML,0,0,0,0,,        0.00E MY N #     178.00M1        0APN,,,,
T,OHO,LDD,OHO006,,VITAMIN D CAL ALFA +,60TAB,,LT-25299,01072027,,,5,0,223,,222.5,,0,,6,0,51,713.59,4.76,624.41,31.22,0,0,G,,,,,,,,MARG1118695,30049011,VITAMIN D CAL ALFA +,60TAB,0,0,0,0,,        0.00E MY N #     222.50M1        0APN,,,,
T,A08,BAKSON  (COSMETIC),0003842,,SUNNY LIP BALM,10GM,,C012,00000000,,,18,0,50,,50,,0,,24,0,45,640.65,15.25,559.35,100.68,0,0,G,,,,,,,,MARG1010943,33049910,SUNNY LIP BALM,10GM,0,0,0,0,,        0.00E MY N #      50.00M1        0APN,,,,
T,A012,B T,OO126,,BT HAIR GROWTH OIL,200ML,,BHOH2525,00000000,,,5,0,160,,160,,0,,6,0,40,411.42,4.76,548.58,27.43,0,0,G,,,,,,,,MARG1032245,33059011,BT HAIR GROWTH OIL,200ML,0,0,0,0,,        0.00E MY N #     160.00M1        0APN,,,,
T,A08,BAKSON  (COSMETIC),0004700,,VITAMIN D PLUS,30TAB,,ST026,00000000,,,5,0,151,,151,,0,,24,0,51,1932.77,4.76,1691.23,84.56,0,0,G,,,,,,,,MARG1046539,21069099,VITAMIN D PLUS,30TAB,0,0,0,0,,        0.00E MY N #     151.00M1        0APN,,,,
T,A09,BAKSON  (PATENT),0002469,,THROAT AID,75TAB,,PT231,00000000,,,5,0,202,,202,,0,,6,0,59,738.73,4.76,473.27,23.66,0,0,G,,,,,,,,MARG2469,30049014,THROAT AID,75TAB,0,0,0,0,,        0.00E MY N #     202.00M1        0APN,,,,
T,A09,BAKSON  (PATENT),0002742,,FLU AID,75GM,,PT615,00000000,,,5,0,202,,201.56,,0,,3,0,59,369.37,4.76,236.63,11.83,0,0,G,,,,,,,,MARG2742,30049014,FLU AID,75GM,0,0,0,0,,        0.00E MY N #     201.56M1        0APN,,,,
T,A09,BAKSON  (PATENT),0002216,,ALLER AID,75TAB,,PT071,00000000,,,5,0,202,,202,,0,,3,0,59,369.37,4.76,236.63,11.83,0,0,G,,,,,,,,MARG2216,30049014,ALLER AID,75TAB,0,0,0,0,,        0.00E MY N #     202.00M1        0APN,,,,
T,A012,B T,OO3951,,BT DENTAL CARE GEL,100GM,,BDGH2508,00000000,,,5,0,67,,67,,0,,6,0,40,172.28,4.76,229.72,11.49,0,0,G,,,,,,,,MARG1047452,33061020,BT DENTAL CARE GEL,100GM,0,0,0,0,,        0.00E MY N #      67.00M1        0APN,,,,
T,A09,BAKSON  (PATENT),OO3987,,B DROP 16,30ML,,BD094,00000000,,,5,0,188,,188,,0,,3,0,59,343.77,4.76,220.23,11.01,0,0,G,,,,,,,,MARG1047552,30049014,B DROP 16,30ML,0,0,0,0,,        0.00E MY N #     188.00M1        0APN,,,,
T,A09,BAKSON  (PATENT),OO3753,,B DROP 35,30ML,,BD113,00000000,,,5,0,188,,188,,0,,2,0,59,229.18,4.76,146.82,7.34,0,0,G,,,,,,,,MARG1047123,30049014,B DROP 35,30ML,0,0,0,0,,        0.00E MY N #     188.00M1        0APN,,,,
T,A09,BAKSON  (PATENT),OO8816,,B DROP 68,30ML,,BD181,00000000,,,5,0,188,,187.5,,0,,6,0,59,687.53,4.76,440.47,22.02,0,0,G,,,,,,,,MARG1120685,30049014,B DROP 68,30ML,0,0,0,0,,        0.00E MY N #     187.50M1        0APN,,,,
T,A09,BAKSON  (PATENT),OO3766,,B DROP 69,30ML,,BD069,00000000,,,5,0,188,,187.5,,0,,3,0,59,343.77,4.76,220.23,11.01,0,0,G,,,,,,,,MARG1047136,30049014,B DROP 69,30ML,0,0,0,0,,        0.00E MY N #     187.50M1        0APN,,,,
T,A09,BAKSON  (PATENT),OO1447,,B DROP 67,30ML,,BD014,00000000,,,5,0,188,,187.5,,0,,3,0,59,343.77,4.76,220.23,11.01,0,0,G,,,,,,,,MARG1091434,30049014,B DROP 67,30ML,0,0,0,0,,        0.00E MY N #     187.50M1        0APN,,,,
T,A09,BAKSON  (PATENT),OO1789,,B DROP 10,30ML,,BD071,00000000,,,5,0,188,,188,,0,,3,0,59,343.77,4.76,220.23,11.01,0,0,G,,,,,,,,MARG1091769,30049014,B DROP 10,30ML,0,0,0,0,,        0.00E MY N #     188.00M1        0APN,,,,
T,OHK,W S I  (PATENT),OO4274,,WSI ALPHA LIV DROP,30ML,,852105,00000000,,,5,0,141,,140.63,,0,,12,0,55,966.84,4.76,725.16,36.26,0,0,G,,,,,,,,MARG1104112,30049014,WSI ALPHA LIV DROP,30ML,0,0,0,0,,        0.00E MY N #     140.63M1        0APN,,,,
T,OHX,W S I  (BIO CHEMIC.),OO3043,,WSI- CAL.PHOS  6X,20GMS,,872565,00000000,,,5,0,120,,120,,0,,12,0,57,850.27,4.76,589.73,29.49,0,0,G,,,,,,,,MARG1035804,30049015,WSI- CAL.PHOS  6X,20GMS,0,0,0,0,,        0.00E MY N #     120.00M1        0APN,,,,
T,OHK,W S I  (PATENT),0002868,,ALPHA ACID,20GM,,856661,00000000,,,5,0,216,,216,,0,,6,0,55,740.56,4.76,555.44,27.77,0,0,G,,,,,,,,MARG2868,30049014,ALPHA ACID,20GM,0,0,0,0,,        0.00E MY N #     216.00M1        0APN,,,,
T,A058,RECKWEG,0002015,,R NO.1-80,22ML,,037IN391103,00000000,,,5,0,198,,187.5,,0,,11,0,4.76,103.67,0,2074.33,103.72,0,0,G,,,,,,,,MARG2015,30049014,R NO.1-80,22ML,0,0,0,0,,        0.00E MY N #     187.50M1        0APN,,,,
T,OIE,SBL (COSMETIC),0004559,,SBL HAIR COLOUR BLACK,8GM,,HC250068,00000000,,,18,0,55,,55,,0,,24,0,45,702.9,15,617.1,111.08,0,0,G,,,,,,,,MARG1032633,33059040,SBL HAIR COLOUR BLACK,8GM,0,0,0,0,,        0.00E MY N #      55.00M1        0APN,,,,
T,OHL,ADVEN COSMETIC,OO3253,,HAIR COLOUR BLACK,30GM,,NG4004,00000000,,,18,0,70,,62.3,,0,,24,0,45,896.91,15.25,783.09,140.96,0,0,G,,,,,,,,MARG1036132,33059040,HAIR COLOUR BLACK,30GM,0,0,0,0,,        0.00E MY N #      62.30M1        0APN,,,,
T,A012,B T,0004380,,BT ARNICA SHAMPOO,150ML,,BAT2508,00000000,,,5,0,125,,125,,0,,6,0,40,321.42,4.76,428.58,21.43,0,0,G,,,,,,,,MARG1032191,33051090,BT ARNICA SHAMPOO,150ML,0,0,0,0,,        0.00E MY N #     125.00M1        0APN,,,,
T,A012,B T,OO127,,BT ANTI DENDRUF OIL,150ML,,BDOH2516,00000000,,,5,0,120,,120,,0,,6,0,40,308.56,4.76,411.44,20.57,0,0,G,,,,,,,,MARG1032249,33059011,BT ANTI DENDRUF OIL,150ML,0,0,0,0,,        0.00E MY N #     120.00M1        0APN,,,,
T,A012,B T,OO125,,BT ANTI DENDURF SHAMPO,150ML,,BADL2531,00000000,,,5,0,129,,129,,0,,6,0,40,331.71,4.76,442.29,22.11,0,0,G,,,,,,,,MARG1032243,33051090,BT ANTI DENDURF SHAMPO,150ML,0,0,0,0,,        0.00E MY N #     129.00M1        0APN,,,,
T,A09,BAKSON  (PATENT),OO3751,,B DROP 33,30ML,,BD306,00000000,,,5,0,188,,187.5,,0,,12,0,59,1375.07,4.76,880.93,44.05,0,0,G,,,,,,,,MARG1047121,30049014,B DROP 33,30ML,0,0,0,0,,        0.00E MY N #     187.50M1        0APN,,,,
T,OIB,SBL (M.T.),0002648,,BAPTISIA TIN. Q,30ML,,UM250500,00000000,,,5,0,300,,300,,0,,3,0,60,557.14,4.76,342.86,17.14,0,0,G,,,,,,,,MARG2648,30049014,BAPTISIA TIN. Q,30ML,0,0,0,0,,        0.00E MY N #     300.00M1        0APN,,,,
T,OIF,SBL (DILUTION),0001973,,SBL DILUTION 200,30ML,,N5,00000000,,,5,0,130,,130,,0,,6,0,64,512.57,4.76,267.43,13.37,0,0,G,,,,,,,,MARG1973,30049014,SBL DILUTION 200,30ML,0,0,0,0,,        0.00E MY N #     130.00M1        0APN,,,,
T,OIF,SBL (DILUTION),0001972,,SBL DILUTION 30,30ML,,N5,00000000,,,5,0,110,,110,,0,,3,0,64,216.85,4.76,113.15,5.66,0,0,G,,,,,,,,MARG1972,30049014,SBL DILUTION 30,30ML,0,0,0,0,,        0.00E MY N #     110.00M1        0APN,,,,
T,A09,BAKSON  (PATENT),OO3765,,B DROP 64,30ML,,BD037,00000000,,,5,0,188,,187.5,,0,,2,0,59,229.18,4.76,146.82,7.34,0,0,G,,,,,,,,MARG1047135,30049014,B DROP 64,30ML,0,0,0,0,,        0.00E MY N #     187.50M1        0APN,,,,
T,A09,BAKSON  (PATENT),OO3750,,B DROP 32,30ML,,BD016,00000000,,,5,0,188,,187.5,,0,,2,0,59,229.18,4.76,146.82,7.34,0,0,G,,,,,,,,MARG1047120,30049014,B DROP 32,30ML,0,0,0,0,,        0.00E MY N #     187.50M1        0APN,,,,
T,A09,BAKSON  (PATENT),OO3752,,B DROP 34,30ML,,BD213,00000000,,,5,0,188,,187.5,,0,,2,0,59,229.18,4.76,146.82,7.34,0,0,G,,,,,,,,MARG1047122,30049014,B DROP 34,30ML,0,0,0,0,,        0.00E MY N #     187.50M1        0APN,,,,
